Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,260 %",14/04/2026
17/08/2026,0,"2,310 %",14/04/2026
15/02/2027,0,"2,440 %",14/04/2026
20/09/2027,0,"2,470 %",14/04/2026
15/04/2030,0,"2,810 %",14/04/2026
14/04/2031,0,"2,920 %",14/04/2026
18/06/2035,0,"3,160 %",14/04/2026
18/07/2039,0,"3,460 %",14/04/2026
14/08/2045,0,"3,710 %",14/04/2026
19/04/2055,0,"4,000 %",14/04/2026
Total,0,,
